Contig name,Number of restriction sites,Contig length,Contig coverage,Hi-C contacts mapped to the same contigs,Contig annotation,Is Viral
k141_10576,42,3339,153.554,773,paradoxus,False
k141_3397,589,50870,122.537,9870,stipitis,False
k141_7054,384,37835,79.8735,7898,uvarum,False
k141_7055,21,1590,10.0347,30,kudriavzevii,False
k141_7056,13,1172,15.046,43,Rhinovirus,True
k141_7059,100,7370,254.193,6575,cerevisiae,False
k141_3399,207,18596,84.3939,5522,mikatae,False
k141_4400,418,34671,254.788,26391,Enterovirus,True
k141_7060,72,6837,68.2505,1139,paradoxus,False
k141_10578,315,28116,183.23,13089,cerevisiae,False
k141_1775,632,87585,48.5588,2070,gossypii,False
k141_11380,345,31199,315.317,25448,cerevisiae,False
k141_1777,8,1141,12.5045,37,kudriavzevii,False
k141_11381,39,3303,43.1881,520,paradoxus,False
k141_3400,180,14375,80.1987,2924,mikatae,False
k141_7062,37,3729,262.027,4425,cerevisiae,False
k141_7063,20,1745,88.8094,272,castellii,False
k141_3407,49,4174,131.046,876,Enterovirus,True
k141_3408,7,1057,12.4708,24,kudriavzevii,False
k141_8843,564,46862,72.1162,16540,lactis,False
k141_4401,147,14621,77.3481,2880,paradoxus,False
k141_3423,148,11263,75.7928,2848,mikatae,False
k141_4407,16,1431,10.6292,23,Rhinovirus,True
k141_3424,234,18034,269.729,14860,cerevisiae,False
k141_8847,396,36915,80.5453,12122,waltii,False
k141_3425,45,5333,92.1754,2582,waltii,False
k141_3426,19,1175,8.6439,16,kudriavzevii,False
k141_8849,23,3140,83.8706,444,waltii,False
k141_3428,16,1226,65.119,125,paradoxus,False
k141_8850,13,1289,314.837,177,uvarum,False
k141_4408,288,21263,58.3936,3022,paradoxus,False
k141_4410,32,2039,51.3822,171,paradoxus,False
k141_4411,35,4463,62.1943,89,Herpesvirus,True
k141_11382,1034,101137,83.186,26452,waltii,False
k141_11383,44,3523,88.8586,1192,kluyveri,False
k141_11384,77,6580,63.0571,1021,paradoxus,False
k141_11391,10,1376,999.698,2479,lactis,False
k141_8851,917,61508,93.3305,16474,castellii,False
k141_14128,1921,192589,82.2468,54470,waltii,False
k141_7064,1504,119782,80.2128,36816,lactis,False
k141_11393,78,8202,57.0529,1615,paradoxus,False
k141_7065,23,3702,111.294,2376,kluyveri,False
k141_11395,61,5118,89.004,1494,kluyveri,False
k141_7066,32,2860,140.924,830,cerevisiae,False
k141_11396,56,2367,4678.44,193390,cerevisiae,False
k141_8852,173,17146,337.208,14067,cerevisiae,False
k141_10579,2108,140376,89.1658,36961,castellii,False
k141_11397,177,13646,64.6646,2320,paradoxus,False
k141_11398,27,2227,10.5051,21,kudriavzevii,False
k141_11399,11,1379,22.275,15,kudriavzevii,False
k141_8855,142,14653,95.5632,5345,kluyveri,False
k141_8858,35,6871,122.601,1757,kluyveri,False
k141_14129,503,39780,69.7829,10623,lactis,False
k141_13072,3224,337239,86.1266,110527,waltii,False
k141_11401,161,15885,81.5004,3418,waltii,False
k141_8861,43,4218,323.081,1641,mikatae,False
k141_13075,357,25402,81.9277,5066,stipitis,False
k141_11402,307,24438,287.606,14023,cerevisiae,False
k141_11407,18,1404,48.0223,180,paradoxus,False
k141_11409,83,6031,60.3324,711,Rhinovirus,True
k141_11411,6,1012,11.9037,40,kudriavzevii,False
k141_11412,15,1613,102.911,646,waltii,False
k141_13081,212,16493,189.186,3552,stipitis,False
k141_13087,17,1950,12.8833,46,Herpesvirus,True
k141_8863,356,27803,79.6183,7072,mikatae,False
k141_8874,81,7909,64.5483,1182,paradoxus,False
k141_4413,1083,68789,89.2741,18232,castellii,False
k141_4418,59,4135,92.5726,1480,castellii,False
k141_14130,1128,95327,73.683,18950,wickerhamii,False
k141_10580,1507,123459,85.1369,28845,stipitis,False
k141_10581,16,1351,72.5171,186,paradoxus,False
k141_13088,796,71359,307.625,41243,cerevisiae,False
k141_13090,8,1705,14.5691,16,kudriavzevii,False
k141_8878,682,24587,925.054,388953,wickerhamii,False
k141_14133,571,37311,86.8656,9532,castellii,False
k141_10582,447,32821,51.9954,7512,paradoxus,False
k141_10584,34,3412,57.5107,423,paradoxus,False
k141_11413,1216,100635,313.743,83132,cerevisiae,False
k141_10587,29,4156,65.027,1057,paradoxus,False
k141_3432,3185,249675,72.1539,74919,lactis,False
k141_3433,18,1945,989.989,1632,kudriavzevii,False
k141_11417,192,13660,77.7018,2194,stipitis,False
k141_3435,110,6844,45.9216,1076,paradoxus,False
k141_4421,537,44388,286.294,35109,cerevisiae,False
k141_3437,76,4846,56.1448,827,paradoxus,False
k141_13093,524,48763,91.9352,10993,stipitis,False
k141_11425,160,13672,75.6082,1881,uvarum,False
k141_11426,71,3874,1291.18,5564,mikatae,False
k141_3438,177,16489,116.076,5655,kluyveri,False
k141_14134,580,49520,60.0772,11388,paradoxus,False
k141_3440,14,1001,148.593,73,cerevisiae,False
k141_14137,22,2067,14.2984,55,kudriavzevii,False
k141_13094,199,14770,272.636,8829,cerevisiae,False
k141_8880,433,32139,55.2631,5305,paradoxus,False
k141_14138,29,2682,11.6872,53,kudriavzevii,False
k141_11427,133,11197,116.663,5674,Influenzavirus,True
k141_13096,45,3442,63.7713,494,paradoxus,False
k141_13097,61,4857,96.5917,687,stipitis,False
k141_11431,71,5910,57.5523,1250,paradoxus,False
k141_3442,154,14981,109.379,5222,kluyveri,False
k141_13103,23,1245,78.9507,115,Rhinovirus,True
k141_10593,720,58539,79.8902,12637,mikatae,False
k141_14139,231,22415,83.5016,2912,uvarum,False
k141_13107,134,10753,258.228,7612,cerevisiae,False
k141_14140,26,1822,69.0233,586,mikatae,False
k141_14141,25,3759,101.421,2351,kluyveri,False
k141_8883,19,2018,198.52,342,cerevisiae,False
k141_10597,170,13145,273.787,9024,cerevisiae,False
k141_10601,21,1896,11.3391,40,kudriavzevii,False
k141_14143,173,11860,65.4024,1868,paradoxus,False
k141_8885,175,17744,98.6401,6479,kluyveri,False
k141_10604,133,13398,63.214,3405,paradoxus,False
k141_2475,4795,418332,86.5663,94485,stipitis,False
k141_2477,43,4910,85.7263,1409,kluyveri,False
k141_3443,599,55488,99.2536,20134,kluyveri,False
k141_8887,18,1181,60.0524,529,paradoxus,False
k141_10607,173,15353,286.284,8778,cerevisiae,False
k141_10608,18,1114,6.90145,7,kudriavzevii,False
k141_13109,567,45509,303.063,38629,cerevisiae,False
k141_10609,43,3678,67.8518,549,paradoxus,False
k141_3446,80,8659,112.84,2023,kluyveri,False
k141_10611,64,5236,76.9239,805,Influenzavirus,True
k141_8888,164,12650,49.6303,2165,paradoxus,False
k141_8889,82,6802,56.0565,1470,paradoxus,False
k141_2478,204,13781,99.5336,2553,castellii,False
k141_2483,8,1171,10.6954,24,kudriavzevii,False
k141_2491,15,1351,10.2206,42,kudriavzevii,False
k141_7068,3720,317706,74.5039,60051,wickerhamii,False
k141_7070,13,1143,13.8056,34,kudriavzevii,False
k141_13111,345,28315,73.5127,8643,lactis,False
k141_7073,11,1696,1344.56,1974,cerevisiae,False
k141_7075,27,1629,235.595,1151,cerevisiae,False
k141_8890,265,21329,82.4385,4986,mikatae,False
k141_7078,72,6408,61.3528,812,paradoxus,False
k141_7079,70,5025,55.1594,644,paradoxus,False
k141_7083,20,1505,61.6708,315,paradoxus,False
k141_14144,959,75993,74.1787,23093,Influenzavirus,True
k141_7085,10,1019,11.1197,26,kudriavzevii,False
k141_14146,20,2561,108.23,1341,kluyveri,False
k141_7087,7,1339,12.7166,28,Enterovirus,True
k141_7089,49,3793,9.549,49,kudriavzevii,False
k141_7091,16,1436,48.916,214,paradoxus,False
k141_8891,317,20039,100.646,4684,castellii,False
k141_7092,18,1278,12.1605,13,kudriavzevii,False
k141_13113,354,30643,76.4449,4292,uvarum,False
k141_14148,161,16771,60.4269,4322,paradoxus,False
k141_7100,122,7844,55.4653,870,paradoxus,False
k141_13115,135,11429,58.4753,1813,paradoxus,False
k141_8893,141,14829,99.6203,5351,kluyveri,False
k141_10612,826,66404,68.8778,16216,lactis,False
k141_3447,689,60409,80.8025,11044,mikatae,False
k141_7102,75,5214,194.805,2636,cerevisiae,False
k141_8894,16,3003,438.873,215,uvarum,False
k141_14152,43,7983,124.913,2227,Coronavirus,True
k141_4426,800,85774,90.8999,28172,waltii,False
k141_3448,43,3816,55.0966,505,Coronavirus,True
k141_7103,33,2660,339.202,934,Rhinovirus,True
k141_13116,15,1668,7.87418,12,kudriavzevii,False
k141_11432,1813,141393,81.1131,31999,stipitis,False
k141_14153,61,6170,65.8925,1100,paradoxus,False
k141_14154,24,3980,129.794,965,kluyveri,False
k141_11434,48,5073,80.6427,4179,lactis,False
k141_14155,42,4694,67.6851,719,paradoxus,False
k141_10614,234,18142,76.7651,3758,mikatae,False
k141_7104,237,20405,300.586,18317,cerevisiae,False
k141_14156,55,11545,128.496,4027,Coronavirus,True
k141_14157,15,2113,137.589,541,kluyveri,False
k141_10621,134,8056,45.7193,1280,paradoxus,False
k141_3449,351,28629,299.682,16133,cerevisiae,False
k141_7108,90,8157,61.6915,1114,paradoxus,False
k141_3451,22,1344,439.785,442,uvarum,False
k141_3452,9,1125,12.4533,80,kudriavzevii,False
k141_7111,14,1147,11.4664,36,kudriavzevii,False
k141_7113,34,2438,48.8033,521,paradoxus,False
k141_8897,541,36842,98.4965,10244,castellii,False
k141_7114,8,1013,143.371,112,mikatae,False
k141_7116,15,1369,30.1263,15,kudriavzevii,False
k141_3454,76,7216,89.4496,1542,Herpesvirus,True
k141_7118,13,1325,14.0843,19,kudriavzevii,False
k141_2492,821,70379,72.9801,12922,Coronavirus,True
k141_7119,56,3647,42.7895,804,paradoxus,False
k141_2493,50,5452,243.101,3880,cerevisiae,False
k141_13117,384,28155,104.994,7023,castellii,False
k141_2494,15,1189,11.3792,40,kudriavzevii,False
k141_2497,13,1834,367.109,562,paradoxus,False
k141_14158,294,25638,73.59,4396,uvarum,False
k141_13123,18,1457,59.3627,222,paradoxus,False
k141_2499,19,2103,197.472,295,stipitis,False
k141_13125,18,1891,117.439,369,mikatae,False
k141_14160,40,3332,17.0487,55,kudriavzevii,False
k141_13129,21,1705,65.5749,248,paradoxus,False
k141_14161,113,10861,60.5563,2409,paradoxus,False
k141_11435,762,69161,71.0623,8543,uvarum,False
k141_10622,649,51187,74.5462,11844,lactis,False
k141_4427,889,77541,85.9191,16765,stipitis,False
k141_11438,147,14304,59.6912,2282,paradoxus,False
k141_4428,12,1182,81.2384,237,Influenzavirus,True
k141_11439,24,1296,8.45812,24,kudriavzevii,False
k141_11447,9,1109,10.1418,14,kudriavzevii,False
k141_14164,346,32967,86.1891,6055,uvarum,False
k141_11449,24,2240,11.8885,31,kudriavzevii,False
k141_11453,20,2260,91.0962,342,cerevisiae,False
k141_14166,41,4494,80.6662,983,uvarum,False
k141_14167,11,1850,218.333,337,cerevisiae,False
k141_11455,10,1654,134.731,408,kluyveri,False
k141_10624,335,29791,292.705,22961,cerevisiae,False
k141_11459,16,1035,50.6531,126,paradoxus,False
k141_11464,11,1942,541.794,402,cerevisiae,False
k141_13130,657,56350,77.0896,8064,uvarum,False
k141_14168,222,16804,66.0354,5291,lactis,False
k141_3455,868,87583,81.4393,22781,waltii,False
k141_14172,92,7766,56.6946,1059,paradoxus,False
k141_4429,509,44463,81.8394,9805,mikatae,False
k141_11465,346,28948,81.4527,5823,Influenzavirus,True
k141_3457,218,19170,90.0727,8501,kluyveri,False
k141_14174,224,18473,82.3475,3274,mikatae,False
k141_13133,477,42135,305.825,33768,cerevisiae,False
k141_3461,158,11380,56.4776,1409,paradoxus,False
k141_3462,11,1390,89.3758,314,paradoxus,False
k141_13134,42,3611,68.6848,517,Influenzavirus,True
k141_14175,135,11079,61.2836,2126,paradoxus,False
k141_3468,23,1689,11.2775,65,kudriavzevii,False
k141_13136,83,6976,60.576,1319,paradoxus,False
k141_13137,45,2852,46.6817,416,paradoxus,False
k141_3470,47,6431,106.258,4108,kluyveri,False
k141_11471,408,34843,105.21,11028,kluyveri,False
k141_3471,87,7545,103.313,2466,Coronavirus,True
k141_13138,259,19476,50.651,2658,Enterovirus,True
k141_3472,147,10854,283.992,5686,Rhinovirus,True
k141_2502,1075,141485,49.9409,3005,gossypii,False
k141_3476,16,1695,1058.73,2253,stipitis,False
k141_13139,72,5036,48.9157,621,paradoxus,False
k141_2506,41,2322,54.2965,296,Coronavirus,True
k141_3478,29,2978,67.8416,595,paradoxus,False
k141_3480,13,1432,59.6108,161,paradoxus,False
k141_10626,1172,94492,82.6787,20288,mikatae,False
k141_14179,494,41953,77.0714,7439,wickerhamii,False
k141_10630,11,1375,14.4204,20,kudriavzevii,False
k141_14180,21,3267,111.197,1234,Enterovirus,True
k141_10632,23,1762,90.0875,475,kluyveri,False
k141_11472,338,34286,92.9839,4503,uvarum,False
k141_2509,245,20837,62.5905,3074,paradoxus,False
k141_2510,86,6654,80.7048,2089,mikatae,False
k141_10633,215,18391,58.844,3236,paradoxus,False
k141_14181,229,22756,81.3215,3359,uvarum,False
k141_14183,14,1245,9.55342,50,kudriavzevii,False
k141_3481,348,33131,78.4405,7129,waltii,False
k141_3482,20,1024,398.506,36,kudriavzevii,False
k141_2512,89,7961,73.0598,1127,paradoxus,False
k141_3483,8,1020,63.923,90,paradoxus,False
k141_3485,10,1364,33053.5,139649,cerevisiae,False
k141_2514,53,5014,70.1447,1152,paradoxus,False
k141_2515,35,3396,71.8564,663,lactis,False
k141_2519,10,1188,14.1089,16,kudriavzevii,False
k141_2520,25,2611,8.86997,152,kudriavzevii,False
k141_3491,130,12480,338.088,7781,cerevisiae,False
k141_2522,128,12744,81.9918,3927,Coronavirus,True
k141_2523,155,11583,113.855,2973,castellii,False
k141_3496,246,24071,75.806,6025,waltii,False
k141_2526,65,3185,44.9549,287,paradoxus,False
k141_14184,598,45567,79.9917,10995,lactis,False
k141_3499,28,1831,174.513,439,mikatae,False
k141_14185,40,3146,87.1796,2015,castellii,False
k141_2528,58,4933,59.0506,1249,paradoxus,False
k141_10637,615,54616,83.2384,8056,uvarum,False
k141_3503,162,12833,53.8809,1876,paradoxus,False
k141_3504,41,2872,220.339,1560,cerevisiae,False
k141_4432,1605,161725,83.0907,47390,waltii,False
k141_14186,292,24963,77.3137,3310,uvarum,False
k141_10638,293,21305,277.711,16174,cerevisiae,False
k141_10639,15,1124,36.7187,429,paradoxus,False
k141_4437,74,6279,84.069,1755,waltii,False
k141_10640,13,1252,291.906,1809,cerevisiae,False
k141_10643,9,1204,9.94023,8,kudriavzevii,False
k141_4438,36,4941,95.9153,2033,Coronavirus,True
k141_10645,70,5742,62.2019,754,paradoxus,False
k141_13144,1569,123586,73.2394,40117,lactis,False
k141_13147,45,3085,76.1158,338,Enterovirus,True
k141_11473,1499,120687,245.768,69366,cerevisiae,False
k141_11474,70,2603,325.129,4144,mikatae,False
k141_13151,115,11977,84.0534,2969,waltii,False
k141_13152,26,2495,81.1096,421,mikatae,False
k141_11475,226,19771,64.3339,3067,paradoxus,False
k141_3506,653,58708,89.2203,9624,mikatae,False
k141_14188,669,58482,73.8377,10172,uvarum,False
k141_13153,269,23833,75.2249,3434,uvarum,False
k141_11476,137,10928,235.079,4970,Herpesvirus,True
k141_11483,50,4097,56.4583,593,paradoxus,False
k141_10646,896,58464,98.3093,13513,castellii,False
k141_2529,998,98909,81.8907,32464,waltii,False
k141_4439,1035,79118,75.1023,22958,lactis,False
k141_11484,235,20673,175.386,14026,cerevisiae,False
k141_13157,354,32579,95.603,11289,kluyveri,False
k141_11485,68,5752,118.201,1648,castellii,False
k141_2531,356,28963,74.0888,7624,lactis,False
k141_3507,592,54946,96.1196,23425,kluyveri,False
k141_10648,401,39288,93.7713,17172,lactis,False
k141_10649,17,1529,118.922,146,mikatae,False
k141_10650,42,3612,76.6724,1090,mikatae,False
k141_2532,160,13609,59.8121,2056,paradoxus,False
k141_2534,23,1559,71.5657,580,lactis,False
k141_10652,137,12569,72.246,2434,uvarum,False
k141_11486,569,52337,82.9125,8895,uvarum,False
k141_11488,28,1898,55.02,766,paradoxus,False
k141_13158,782,61282,79.2092,10589,mikatae,False
k141_11489,100,9762,76.4337,5059,lactis,False
k141_14189,1122,107124,88.523,19478,stipitis,False
k141_13160,89,9666,104.877,3960,kluyveri,False
k141_14190,10,1471,53.5867,195,paradoxus,False
k141_14193,12,1305,11.9229,43,kudriavzevii,False
k141_13162,32,3240,96.6534,1603,Influenzavirus,True
k141_10653,328,45912,48.7056,980,gossypii,False
k141_13165,11,1126,8.8166,12,kudriavzevii,False
k141_11490,150,13483,322.575,10149,cerevisiae,False
k141_10654,10,1351,14.0908,29,kudriavzevii,False
k141_13167,23,1631,49.7846,230,paradoxus,False
k141_3510,652,67467,88.2609,8293,Rhinovirus,True
k141_11491,29,6913,141.188,2980,kluyveri,False
k141_4441,1033,94052,86.5985,17934,mikatae,False
k141_3512,7,1150,809.376,1107,mikatae,False
k141_2536,692,59076,96.8174,22347,kluyveri,False
k141_10656,266,20930,57.1067,3458,paradoxus,False
k141_13168,315,28223,85.1505,4791,uvarum,False
k141_2539,243,21465,63.3311,3657,paradoxus,False
k141_11493,482,45510,84.712,10738,mikatae,False
k141_11498,123,9678,56.3303,1621,paradoxus,False
k141_3513,810,63009,83.0066,24748,lactis,False
k141_11502,104,5938,96.7721,1762,castellii,False
k141_11509,10,1277,110.145,200,Unmapped,False
k141_13169,656,62196,76.9734,8757,uvarum,False
k141_14200,1367,108067,72.65,33464,lactis,False
k141_14204,14,2273,67.918,283,paradoxus,False
k141_14205,5,1213,211.133,50,uvarum,False
k141_3515,647,59150,96.9758,23025,kluyveri,False
k141_3518,13,1801,105.488,1025,kluyveri,False
k141_14210,280,23790,294.504,17038,cerevisiae,False
k141_14211,19,1972,174.605,682,cerevisiae,False
k141_14214,9,1300,10.427,12,kudriavzevii,False
k141_3519,118,12386,181.247,6395,cerevisiae,False
k141_14217,37,4569,333.352,2532,mikatae,False
k141_14221,99,5788,182.696,1925,castellii,False
k141_14223,18,1404,167.188,198,cerevisiae,False
k141_14224,5,1215,135.775,205,paradoxus,False
k141_3522,137,12830,95.0111,3892,kluyveri,False
k141_3523,56,4678,53.2595,756,paradoxus,False
k141_3526,12,1227,7.92108,14,Enterovirus,True
k141_11510,1164,92914,74.3973,20640,lactis,False
k141_3527,111,8856,72.9925,1001,Coronavirus,True
k141_3531,93,8900,67.5158,1503,paradoxus,False
k141_14225,436,30313,1812.08,880393,Unmapped,False
k141_14230,8,1479,133.865,123,Unmapped,False
k141_11513,189,17472,81.0282,3184,uvarum,False
k141_3537,63,6941,97.5197,1947,kluyveri,False
k141_11518,25,1385,40.2356,177,paradoxus,False
k141_11519,27,2076,58.5343,435,paradoxus,False
k141_3540,7,2125,134.071,785,kluyveri,False
k141_11520,32,2227,10.1103,36,kudriavzevii,False
k141_11522,27,2169,49.6899,235,paradoxus,False
k141_11523,18,1210,69.0443,148,paradoxus,False
k141_3541,64,5373,156.798,3791,lactis,False
k141_3544,35,1908,47.2002,308,paradoxus,False
k141_11528,26,1848,60.8628,523,paradoxus,False
k141_3545,20,1992,95.8328,825,mikatae,False
k141_3546,36,3197,52.7381,443,paradoxus,False
k141_11530,66,4351,61.3392,810,paradoxus,False
k141_3547,16,1106,85.9749,128,castellii,False
k141_3548,21,2471,88.978,218,uvarum,False
k141_3552,49,4051,55.5898,609,paradoxus,False
k141_3556,13,1425,10.011,21,kudriavzevii,False
k141_13170,2092,179774,91.177,41868,stipitis,False
k141_13173,32,3203,10.6757,72,kudriavzevii,False
k141_4443,3384,270980,90.1693,63227,stipitis,False
k141_4444,31,3177,58.0086,1254,Coronavirus,True
k141_4445,25,2200,99.2561,206,stipitis,False
k141_4446,68,8485,89.2883,1942,waltii,False
k141_4448,9,1277,13.9485,19,kudriavzevii,False
k141_11532,972,85116,74.9836,15028,wickerhamii,False
k141_13174,853,73610,101.69,30358,kluyveri,False
k141_13176,304,31305,83.1713,5593,Influenzavirus,True
k141_13177,18,1242,11.5412,57,kudriavzevii,False
k141_13178,17,1084,10.409,23,kudriavzevii,False
k141_2543,4307,368865,85.1832,71112,Enterovirus,True
k141_3557,2626,176545,90.5219,45115,castellii,False
k141_3558,12,1041,11.5645,29,Herpesvirus,True
k141_3559,12,1530,13.8565,38,kudriavzevii,False
k141_13179,231,21164,100.452,11045,kluyveri,False
k141_11536,1020,133320,47.8183,2703,gossypii,False
k141_11539,185,12958,68.2801,2092,wickerhamii,False
k141_2550,656,52950,59.8441,8295,paradoxus,False
k141_2553,24,1770,9.73765,21,kudriavzevii,False
k141_2555,83,3497,5055.79,144742,cerevisiae,False
k141_2559,156,16481,96.3728,9705,kluyveri,False
k141_13181,1074,80630,278.011,62031,cerevisiae,False
k141_2561,14,1248,156.877,990,Coronavirus,True
k141_13183,61,3906,85.3773,970,Rhinovirus,True
k141_11540,588,52595,100.151,21680,kluyveri,False
k141_11542,123,10811,60.3147,2189,paradoxus,False
k141_11543,40,3509,56.0509,370,paradoxus,False
k141_11544,645,51648,289.031,58772,cerevisiae,False
k141_2564,1018,85071,80.7723,30521,lactis,False
k141_2570,33,2577,56.1883,609,paradoxus,False
k141_2574,5,1400,13.2496,14,kudriavzevii,False
k141_2580,104,3565,640.242,9569,wickerhamii,False
k141_11547,344,30746,91.1352,11730,kluyveri,False
k141_11550,61,4360,238.867,2713,cerevisiae,False
k141_11552,192,11986,249.283,14195,paradoxus,False
k141_11554,8,1103,14.9108,19,kudriavzevii,False
k141_2581,749,65413,82.6879,21388,lactis,False
k141_13185,2284,190157,90.0134,44328,stipitis,False
k141_2586,410,35150,84.8488,9023,mikatae,False
k141_13189,255,22722,95.9674,8725,Influenzavirus,True
k141_13193,199,16870,58.7964,2280,Herpesvirus,True
