Bin,Contig,Restriction sites,Length,Coverage,Self Contact,Type,Domain,Kingdom,Phylum,Class,Order,Family,Genus,Species
MAG_796,"contig_10770, contig_48457, contig_48459, contig_59981",5419,509883,502,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_797,"contig_10881, contig_31740, contig_50943, contig_56953",14135,687668,403,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_798,"contig_18720, contig_37486, contig_37944, contig_58689",2228,310440,255,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_VSOB01,s_Unspecified VSOB01
MAG_799,"contig_19101, contig_22074, contig_43944, contig_46300",1696,180847,59,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_8,"contig_10229, contig_10285, contig_13036, contig_20056, contig_21946, contig_22017, contig_23716, contig_23722, contig_27278, contig_31442, contig_31563, contig_32611, contig_48668, contig_53273, contig_54051, contig_54306, contig_54390, contig_5517, contig_55351, contig_56757, contig_57031, contig_57104, contig_57327, contig_58804, contig_58920, contig_59174, contig_59745, contig_59913, contig_59985, contig_60611, contig_60854",21771,2464267,4556,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_Unspecified CAG-272,s_Unspecified CAG-272
MAG_80,"contig_13636, contig_13637, contig_28937, contig_32333, contig_33365, contig_36149, contig_38120, contig_40258, contig_40493, contig_41153, contig_42961, contig_43128, contig_48138, contig_48950, contig_49368, contig_50552, contig_51171, contig_54001, contig_58141, contig_7402",15461,2056643,2136,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_HGM11514,f_HGM11514,g_Unspecified HGM11514,s_Unspecified HGM11514
MAG_800,"contig_13838, contig_18065, contig_18066, contig_22469",1092,154123,124,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_801,"contig_25248, contig_46450, contig_60541, contig_6218",2992,370626,468,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_802,"contig_11828, contig_2675, contig_27033, contig_428",3578,318812,63229,0,chromosome,d_Bacteria,k_Bacteria,p_Campylobacterota,c_Campylobacteria,o_Campylobacterales,f_Campylobacteraceae,g_Campylobacter,s_Unspecified Campylobacter
MAG_803,"contig_10320, contig_27862, contig_37528, contig_6552",8425,1899059,2552,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_804,contig_17730,30073,1336603,4434,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_805,"contig_3194, contig_3205",15657,3037721,25477,0,chromosome,d_Bacteria,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Phocaeicola,s_Unspecified Phocaeicola
MAG_806,"contig_20831, contig_22337, contig_36626, contig_5642",5372,648506,664,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_807,"contig_38190, contig_40673, contig_46954, contig_56397",1302,186113,262,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_808,"contig_12764, contig_38663, contig_50983, contig_7641",1136,187750,428,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_809,"contig_40989, contig_42466, contig_44416, contig_45786",13053,1240380,687,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_UBA644,g_HGM12619,s_HGM12619 sp015067385
MAG_81,"contig_1471, contig_1735, contig_20560, contig_21752, contig_24323, contig_26857, contig_31871, contig_33829, contig_38272, contig_39845, contig_41109, contig_41635, contig_44553, contig_47208, contig_49733, contig_54895, contig_55536, contig_55740, contig_58031, contig_60481",11043,1044167,6085,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_NSJ-40,s_Unspecified NSJ-40
MAG_810,"contig_35559, contig_49117, contig_49518, contig_60616",1322,234729,215,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_811,"contig_20760, contig_37348, contig_55658",12906,1981792,5866,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_RGIG3009,s_Unspecified RGIG3009
MAG_812,"contig_13052, contig_58934, contig_6181, contig_752",3493,402150,577,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_813,"contig_58476, contig_58477",16946,2666635,20605,0,chromosome,d_Bacteria,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA932,g_Cryptobacteroides,s_Cryptobacteroides sp900546925
MAG_814,"contig_52063, contig_54587, contig_56544, contig_7059",5670,508797,6165,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_815,"contig_30874, contig_41665, contig_48221, contig_56567",1798,192292,229,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_816,"contig_25764, contig_29282, contig_37125, contig_8756",1223,166134,231,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_817,"contig_34813, contig_52740, contig_53224, contig_53572",2395,310638,556,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_818,"contig_22648, contig_45219, contig_58418, contig_60223",1285,175642,952,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_819,"contig_22933, contig_30450, contig_33803, contig_43491",1612,199006,597,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_82,"contig_11459, contig_14423, contig_15343, contig_16086, contig_17920, contig_22233, contig_2402, contig_24696, contig_24791, contig_24794, contig_24797, contig_24815, contig_24821, contig_24841, contig_30585, contig_448, contig_5354, contig_5417, contig_6223",24263,2620868,16706,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Faecalimonas,s_Unspecified Faecalimonas
MAG_820,"contig_34512, contig_39663, contig_46894, contig_48322",1614,316938,183,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_821,"contig_13775, contig_30509, contig_31164, contig_36083",3731,398439,931,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_822,"contig_17326, contig_24981, contig_28722, contig_8954",21713,2528174,282,0,chromosome,d_Bacteria,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Rikenellaceae,g_Alistipes,s_Alistipes shahii
MAG_823,"contig_12518, contig_16452, contig_25741, contig_41096",1195,217419,954,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_825,"contig_17042, contig_29694, contig_37211, contig_51343",2398,366151,479,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_Unspecified Faecousia
MAG_826,"contig_24529, contig_26110, contig_27945, contig_54091",16510,560970,2029,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_827,"contig_40655, contig_44500, contig_44501, contig_49274",1827,375722,1846,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_828,"contig_281, contig_52079, contig_55533",4715,482245,561,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_829,"contig_19512, contig_29738, contig_29741, contig_4826",5536,707513,46095,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_83,"contig_11965, contig_11966, contig_13860, contig_19454, contig_25673, contig_3171, contig_33401, contig_39583, contig_4047, contig_46145, contig_54759, contig_55076, contig_55446, contig_56077, contig_57410, contig_58129, contig_59383, contig_60097, contig_60832, contig_680",25936,2978457,10780,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Fimivivens,s_Fimivivens sp900113995
MAG_830,"contig_11466, contig_20066, contig_46769, contig_49290",3539,299470,807,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_831,"contig_32405, contig_46783, contig_52775, contig_7676",7719,778399,551,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_UBA1381,f_UBA1381,g_RGIG9115,s_Unspecified RGIG9115
MAG_832,"contig_4412, contig_6005, contig_9842",31086,3335466,56987,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_Unspecified Faecousia
MAG_833,"contig_1755, contig_19506, contig_29737, contig_5747",4719,491402,1760,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_SFDP01,s_Unspecified SFDP01
MAG_834,"contig_33444, contig_38158, contig_48375, contig_49101",1972,342622,941,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_835,"contig_23731, contig_27691, contig_29367, contig_50144",1774,155845,314,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_836,"contig_2191, contig_26572, contig_41582, contig_41960",28123,2530266,4064,0,chromosome,d_Unspecified ,k_Unspecified ,p_Unspecified ,c_Unspecified ,o_Unspecified ,f_Unspecified ,g_Unspecified ,s_Unspecified 
MAG_837,"contig_16976, contig_31759, contig_4291, contig_7462",3781,250005,908,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_838,"contig_13839, contig_19513, contig_28246, contig_29730",2819,342312,11288,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_839,"contig_37336, contig_37407, contig_50723, contig_58823",2184,256282,6882,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_84,"contig_11564, contig_12414, contig_17274, contig_20392, contig_20756, contig_23, contig_28365, contig_28934, contig_32174, contig_34462, contig_48446, contig_50762, contig_51077, contig_51453, contig_53171, contig_53323, contig_53764, contig_57875, contig_58681, contig_60115",15454,1936683,2994,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_UBA738,s_UBA738 sp004557735
MAG_840,"contig_12101, contig_493, contig_58326, contig_60837",12350,1189052,11745,0,chromosome,d_Unspecified ,k_Unspecified ,p_Unspecified ,c_Unspecified ,o_Unspecified ,f_Unspecified ,g_Unspecified ,s_Unspecified 
MAG_841,"contig_17085, contig_24775, contig_35349, contig_9154",2498,404038,1355,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_842,"contig_38578, contig_45636, contig_49650, contig_9443",2550,182295,527,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_843,"contig_29363, contig_4254, contig_45019, contig_7541",7821,988799,1213,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_844,"contig_22240, contig_30460, contig_56479, contig_60638",7856,615135,9358,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_845,"contig_17558, contig_22485, contig_55788, contig_60466",34186,4770093,28069,0,chromosome,d_Bacteria,k_Bacteria,p_Planctomycetota,c_Planctomycetia,o_Pirellulales,f_Thermoguttaceae,g_RUG369,s_Unspecified RUG369
MAG_846,"contig_10089, contig_19936, contig_41208, contig_52994",1662,203620,335,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_847,"contig_10292, contig_27082, contig_33593, contig_54911",19924,2616568,1772,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Unspecified Oscillospiraceae,s_Unspecified Oscillospiraceae
MAG_848,"contig_34285, contig_52443, contig_52485, contig_53208",1787,289227,415,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_849,"contig_17201, contig_30034, contig_33107, contig_60676",21084,2803831,24315,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_SIG598,s_SIG598 sp017936365
MAG_85,"contig_1264, contig_15004, contig_19307, contig_19308, contig_26382, contig_29462, contig_35616, contig_35617, contig_36848, contig_443, contig_46351, contig_48250, contig_50676, contig_51135, contig_52479, contig_53170, contig_55634, contig_59812, contig_7626",29436,2234130,6978,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnoclostridium_B,s_Unspecified Lachnoclostridium_B
MAG_850,"contig_29444, contig_41132, contig_572, contig_60778",1489,300146,91699,0,chromosome,d_Bacteria,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Rikenellaceae,g_Alistipes,s_Unspecified Alistipes
MAG_851,"contig_19670, contig_50100, contig_55907, contig_57171",3035,448751,983,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_852,"contig_21800, contig_22801, contig_50169, contig_60176",921,158326,649,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_853,"contig_27638, contig_29964, contig_51981, contig_60196",3342,472877,535,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_854,"contig_12277, contig_13812, contig_22915, contig_23650",28912,2776303,10204,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_Unspecified Faecousia
MAG_855,"contig_17565, contig_244, contig_47824, contig_54864",2456,320014,859,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_856,"contig_19761, contig_33294, contig_43211, contig_56386",2909,310076,133,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_857,"contig_39821, contig_40388, contig_51317, contig_7655",3322,457766,793,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Flavonifractor,s_Unspecified Flavonifractor
MAG_858,"contig_14590, contig_34117, contig_42830, contig_5997",23801,2566263,26813,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_Unspecified Avoscillospira
MAG_859,"contig_12962, contig_55970, contig_56395, contig_59113",7769,789746,1493,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_Unspecified Faecousia
MAG_86,"contig_11990, contig_12160, contig_15701, contig_16805, contig_20685, contig_44672, contig_45010, contig_45549, contig_45907, contig_47168, contig_47449, contig_51847, contig_51929, contig_52172, contig_52750, contig_52985, contig_53968, contig_59281, contig_60258, contig_60427",20341,3179268,9761,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Limiplasma,s_Unspecified Limiplasma
MAG_860,"contig_3583, contig_40805, contig_646, contig_9737",15910,2203010,10461,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-83,s_CAG-83 sp015067525
MAG_861,"contig_25914, contig_47288, contig_55759, contig_60703",1717,214526,7947,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_862,"contig_29576, contig_29745, contig_33686, contig_51676",1743,357953,57587,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_863,"contig_18945, contig_51170, contig_52431, contig_58596",2058,218341,416,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_864,"contig_29498, contig_29499, contig_35371, contig_57946",1661,192170,17524,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_865,"contig_17461, contig_37934, contig_55518, contig_55534",3469,556485,2128,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_InstestinimonaA,s_InstestinimonaA gabonensis
MAG_866,"contig_20660, contig_3297, contig_46384, contig_54636",3075,246335,6406,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_867,"contig_19986, contig_5540, contig_58552, contig_58962",1315,172820,208,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_868,"contig_19344, contig_38891, contig_43188, contig_51568",2406,167325,1392,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_869,"contig_15115, contig_32713, contig_5324, contig_5989",26051,3048209,24144,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Limiplasma,s_Unspecified Limiplasma
MAG_87,"contig_23771, contig_26013, contig_31583, contig_34070, contig_3426, contig_35527, contig_40390, contig_44854, contig_46039, contig_4608, contig_47494, contig_47686, contig_48167, contig_53313, contig_53752, contig_53944, contig_58578, contig_59401, contig_60340, contig_61023",5805,626001,22788,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_870,"contig_57988, contig_6190",20430,2488980,34253,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UMGS172,s_Unspecified UMGS172
MAG_871,"contig_35319, contig_38790, contig_52531, contig_54222",22640,3051217,31537,0,chromosome,d_Unspecified ,k_Unspecified ,p_Unspecified ,c_Unspecified ,o_Unspecified ,f_Unspecified ,g_Unspecified ,s_Unspecified 
MAG_872,"contig_11050, contig_23193, contig_8217, contig_8297",27063,3242495,29391,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_RUG11130,s_Unspecified RUG11130
MAG_873,"contig_13042, contig_24673, contig_26820, contig_40100",835,225468,502,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_874,"contig_42748, contig_45696, contig_55000, contig_7543",24120,1461221,1013,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_TANB77,f_CAG-508,g_HGM13634,s_Unspecified HGM13634
MAG_875,"contig_33187, contig_38673, contig_51600, contig_58340",2062,434719,4121,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_876,"contig_25883, contig_25884, contig_54851, contig_60135",3791,337566,1266,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_877,"contig_19609, contig_19697, contig_21024, contig_4814",32878,3413670,19136,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_Unspecified Avoscillospira
MAG_878,"contig_22506, contig_22507, contig_22518, contig_28646",5981,842430,7836,0,chromosome,d_Bacteria,k_Bacteria,p_Planctomycetota,c_Planctomycetia,o_Pirellulales,f_Thermoguttaceae,g_RUG369,s_RUG369 sp017435375
MAG_879,"contig_32560, contig_4244, contig_57546, contig_8375",1986,167115,1004,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_88,"contig_11871, contig_15618, contig_23182, contig_26961, contig_34134, contig_41894, contig_44252, contig_47498, contig_48244, contig_51631, contig_51663, contig_51883, contig_52077, contig_52305, contig_55041, contig_55090, contig_55515, contig_58961, contig_61057",24591,2945537,22391,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA6857,s_Unspecified UBA6857
